(1677, 4430, 7544, 12232, 14442)
(33050, 13, 0, 13)
(30051, 13, 0, 13)
(36028, 13, 0, 13)
(29616, 13, 0, 13)
(30303, 13, 0, 13)
(25220, 13, 0, 13)
(86431, 13, 0, 13)
(14352, 13, 0, 13)
(78264, 13, 0, 13)
(21566, 13, 0, 13)
(80342, 13, 0, 13)
(6135, 13, 0, 13)
(63868, 12, 0, 12)
(27891, 12, 0, 12)
(92248, 12, 0, 12)
(97381, 12, 0, 12)
(74306, 12, 0, 12)
(24781, 12, 0, 12)
(9361, 13, 1, 12)
(30160, 13, 1, 12)
(8364, 12, 0, 12)
(14776, 12, 0, 12)
(29566, 12, 0, 12)
(35657, 12, 0, 12)
(17781, 12, 0, 12)
(6361, 12, 0, 12)
(35671, 12, 0, 12)
(103969, 12, 0, 12)
(11289, 12, 0, 12)
(62146, 12, 0, 12)
(25771, 12, 0, 12)
(17407, 12, 0, 12)
(4850, 12, 0, 12)
(6714, 12, 0, 12)
(70541, 12, 0, 12)
(108430, 11, 0, 11)
(37955, 11, 0, 11)
(39297, 12, 1, 11)
(52080, 11, 0, 11)
(7146, 11, 0, 11)
(33203, 12, 1, 11)
(83083, 11, 0, 11)
(13646, 11, 0, 11)
(7879, 11, 0, 11)
(109398, 11, 0, 11)
(54612, 11, 0, 11)
(17455, 11, 0, 11)
(21077, 11, 0, 11)
(63026, 10, 0, 10)
(10251, 10, 0, 10)
(11372, 10, 0, 10)
(29670, 10, 0, 10)
(53054, 10, 0, 10)
(48867, 10, 0, 10)
(2168, 11, 1, 10)
(10845, 11, 1, 10)
(6896, 10, 0, 10)
(34997, 10, 0, 10)
(64813, 10, 0, 10)
(86143, 10, 0, 10)
(29158, 11, 1, 10)
(52243, 10, 0, 10)
(56338, 10, 0, 10)
(20007, 10, 0, 10)
(8455, 10, 0, 10)
(35290, 10, 0, 10)
(88190, 10, 0, 10)
(90705, 10, 0, 10)
(38979, 10, 0, 10)
(7459, 10, 0, 10)
(82078, 10, 0, 10)
(11743, 10, 0, 10)
(9276, 10, 0, 10)
(24586, 10, 0, 10)
(14212, 10, 0, 10)
(62237, 10, 0, 10)
(43356, 11, 1, 10)
(76533, 10, 0, 10)
(25848, 10, 0, 10)
(4903, 10, 0, 10)
(63324, 9, 0, 9)
(81634, 9, 0, 9)
(14929, 9, 0, 9)
(60825, 9, 0, 9)
(38690, 9, 0, 9)
(71720, 9, 0, 9)
(67939, 9, 0, 9)
(11873, 9, 0, 9)
(12281, 9, 0, 9)
(21395, 10, 1, 9)
(32945, 9, 0, 9)
(27920, 9, 0, 9)
(58133, 9, 0, 9)
(97397, 9, 0, 9)
(9010, 9, 0, 9)
(69325, 9, 0, 9)
(14301, 9, 0, 9)
(27956, 10, 1, 9)
(29581, 9, 0, 9)
(77863, 9, 0, 9)
(14077, 9, 0, 9)
(18709, 9, 0, 9)
(27656, 10, 1, 9)
(28746, 9, 0, 9)
(61217, 9, 0, 9)
(1206, 10, 1, 9)
(8768, 9, 0, 9)
(32781, 9, 0, 9)
(15471, 9, 0, 9)
(29042, 9, 0, 9)
(30311, 9, 0, 9)
(31122, 9, 0, 9)
(31694, 9, 0, 9)
(45442, 9, 0, 9)
(26903, 9, 0, 9)
(30330, 9, 0, 9)
(52931, 9, 0, 9)
(37951, 9, 0, 9)
(43811, 9, 0, 9)
(100941, 8, 0, 8)
(111664, 8, 0, 8)
(15512, 8, 0, 8)
(29828, 8, 0, 8)
(48741, 8, 0, 8)
(73669, 8, 0, 8)
(6795, 8, 0, 8)
(34024, 8, 0, 8)
(31795, 8, 0, 8)
(74328, 8, 0, 8)
(18245, 8, 0, 8)
(5662, 8, 0, 8)
(8965, 8, 0, 8)
(35261, 8, 0, 8)
(11565, 8, 0, 8)
(28674, 8, 0, 8)
(44009, 8, 0, 8)
(74353, 8, 0, 8)
(20534, 8, 0, 8)
(67508, 8, 0, 8)
(60455, 8, 0, 8)
(78175, 8, 0, 8)
(70419, 8, 0, 8)
(14438, 8, 0, 8)
(28541, 8, 0, 8)
(72388, 8, 0, 8)
(5114, 8, 0, 8)
(33053, 8, 0, 8)
(82608, 8, 0, 8)
(29024, 8, 0, 8)
(60511, 8, 0, 8)
(43554, 8, 0, 8)
(46908, 8, 0, 8)
(6924, 8, 0, 8)
(33562, 8, 0, 8)
(36077, 8, 0, 8)
(81552, 8, 0, 8)
(14920, 8, 0, 8)
(28601, 8, 0, 8)
(30942, 8, 0, 8)
(54687, 8, 0, 8)
(60530, 8, 0, 8)
(43283, 8, 0, 8)
(3438, 8, 0, 8)
(63321, 8, 0, 8)
(63728, 8, 0, 8)
(65034, 8, 0, 8)
(10121, 9, 1, 8)
(31740, 9, 1, 8)
(59478, 8, 0, 8)
(38250, 8, 0, 8)
(44927, 8, 0, 8)
(18236, 8, 0, 8)
(24977, 8, 0, 8)
(34017, 7, 0, 7)
(34480, 7, 0, 7)
(88398, 7, 0, 7)
(30732, 7, 0, 7)
(62049, 7, 0, 7)
(43385, 7, 0, 7)
(47864, 7, 0, 7)
(2367, 7, 0, 7)
(2929, 7, 0, 7)
(33746, 7, 0, 7)
(28658, 7, 0, 7)
(17707, 7, 0, 7)
(91226, 7, 0, 7)
(92831, 7, 0, 7)
(113636, 7, 0, 7)
(20834, 7, 0, 7)
(25151, 7, 0, 7)
(2959, 7, 0, 7)
(104335, 9, 2, 7)
(83554, 7, 0, 7)
(87731, 7, 0, 7)
(30236, 7, 0, 7)
(56200, 7, 0, 7)
(94104, 7, 0, 7)
(95643, 7, 0, 7)
(45807, 7, 0, 7)
(49011, 7, 0, 7)
(113851, 7, 0, 7)
(19952, 7, 0, 7)
(2447, 7, 0, 7)
(3066, 7, 0, 7)
(9501, 7, 0, 7)
(32994, 7, 0, 7)
(100399, 7, 0, 7)
(113314, 7, 0, 7)
(88188, 7, 0, 7)
(10981, 7, 0, 7)
(14811, 7, 0, 7)
(45842, 7, 0, 7)
(48543, 7, 0, 7)
(24823, 7, 0, 7)
(8184, 7, 0, 7)
(9068, 7, 0, 7)
(33244, 7, 0, 7)
(10462, 7, 0, 7)
(14867, 7, 0, 7)
(30256, 7, 0, 7)
(59331, 7, 0, 7)
(114654, 7, 0, 7)
(21020, 7, 0, 7)
(22589, 8, 1, 7)
(24392, 7, 0, 7)
(109747, 7, 0, 7)
(39004, 7, 0, 7)
(4684, 7, 0, 7)
(62996, 7, 0, 7)
(9943, 7, 0, 7)
(11760, 7, 0, 7)
(56054, 7, 0, 7)
(97081, 7, 0, 7)
(40897, 7, 0, 7)
(41603, 7, 0, 7)
(18817, 7, 0, 7)
(7938, 11, 4, 7)
(66419, 7, 0, 7)
(99955, 7, 0, 7)
(15493, 7, 0, 7)
(24763, 7, 0, 7)
(26304, 7, 0, 7)
(2106, 7, 0, 7)
(32370, 6, 0, 6)
(107821, 6, 0, 6)
(13497, 6, 0, 6)
(31038, 8, 2, 6)
(57073, 6, 0, 6)
(59154, 6, 0, 6)
(97790, 6, 0, 6)
(21185, 6, 0, 6)
(25940, 6, 0, 6)
(7141, 6, 0, 6)
(9797, 6, 0, 6)
(33160, 6, 0, 6)
(70270, 6, 0, 6)
(85488, 6, 0, 6)
(10809, 6, 0, 6)
(15007, 6, 0, 6)
(61547, 6, 0, 6)
(38710, 6, 0, 6)
(40354, 6, 0, 6)
(43915, 6, 0, 6)
(45071, 6, 0, 6)
(24782, 6, 0, 6)
(2369, 7, 1, 6)
(3720, 6, 0, 6)
(7721, 6, 0, 6)
(9844, 6, 0, 6)
(34582, 6, 0, 6)
(64004, 6, 0, 6)
(27436, 6, 0, 6)
(14418, 6, 0, 6)
(53309, 6, 0, 6)
(38016, 6, 0, 6)
(22029, 6, 0, 6)
(25415, 6, 0, 6)
(3992, 6, 0, 6)
(6338, 6, 0, 6)
(85498, 6, 0, 6)
(10407, 6, 0, 6)
(17219, 6, 0, 6)
(29687, 8, 2, 6)
(30245, 6, 0, 6)
(95226, 6, 0, 6)
(38040, 6, 0, 6)
(74147, 6, 0, 6)
(24344, 6, 0, 6)
(26092, 6, 0, 6)
(5956, 6, 0, 6)
(9555, 6, 0, 6)
(35658, 6, 0, 6)
(65382, 6, 0, 6)
(85578, 6, 0, 6)
(28139, 6, 0, 6)
(55480, 6, 0, 6)
(32473, 6, 0, 6)
(67595, 6, 0, 6)
(100510, 6, 0, 6)
(84165, 6, 0, 6)
(86607, 6, 0, 6)
(29355, 6, 0, 6)
(30082, 6, 0, 6)
(52322, 7, 1, 6)
(72453, 6, 0, 6)
(20590, 6, 0, 6)
(22125, 6, 0, 6)
(6642, 6, 0, 6)
(8253, 6, 0, 6)
(33055, 6, 0, 6)
(64582, 6, 0, 6)
(12796, 6, 0, 6)
(27716, 6, 0, 6)
(14630, 6, 0, 6)
(28262, 6, 0, 6)
(16784, 6, 0, 6)
(52331, 6, 0, 6)
(44711, 6, 0, 6)
(114412, 6, 0, 6)
(114713, 6, 0, 6)
(32541, 6, 0, 6)
(33066, 6, 0, 6)
(34775, 6, 0, 6)
(84277, 6, 0, 6)
(54724, 6, 0, 6)
(56664, 6, 0, 6)
(91478, 7, 1, 6)
(96371, 6, 0, 6)
(21749, 6, 0, 6)
(579, 7, 1, 6)
(8887, 6, 0, 6)
(70556, 5, 0, 5)
(103064, 5, 0, 5)
(104203, 5, 0, 5)
(104946, 5, 0, 5)
(85452, 5, 0, 5)
(86664, 5, 0, 5)
(14407, 5, 0, 5)
(31512, 5, 0, 5)
(53012, 5, 0, 5)
(114541, 5, 0, 5)
(114895, 5, 0, 5)
(79260, 5, 0, 5)
(4972, 5, 0, 5)
(6185, 5, 0, 5)
(7666, 5, 0, 5)
(65566, 5, 0, 5)
(100227, 5, 0, 5)
(109704, 5, 0, 5)
(113276, 5, 0, 5)
(87699, 5, 0, 5)
(88411, 7, 2, 5)
(30354, 5, 0, 5)
(60449, 5, 0, 5)
(89763, 5, 0, 5)
(90975, 5, 0, 5)
(96633, 5, 0, 5)
(41900, 5, 0, 5)
(50581, 5, 0, 5)
(78106, 5, 0, 5)
(5003, 5, 0, 5)
(35822, 5, 0, 5)
(66791, 5, 0, 5)
(28931, 5, 0, 5)
(29891, 5, 0, 5)
(31532, 5, 0, 5)
(61626, 5, 0, 5)
(99718, 5, 0, 5)
(7273, 5, 0, 5)
(9851, 5, 0, 5)
(34617, 6, 1, 5)
(62838, 5, 0, 5)
(64013, 5, 0, 5)
(101407, 5, 0, 5)
(105293, 5, 0, 5)
(31860, 6, 1, 5)
(59288, 5, 0, 5)
(94162, 5, 0, 5)
(96737, 5, 0, 5)
(114238, 5, 0, 5)
(78591, 5, 0, 5)
(7428, 5, 0, 5)
(34661, 5, 0, 5)
(86267, 5, 0, 5)
(88453, 5, 0, 5)
(51035, 5, 0, 5)
(89878, 6, 1, 5)
(41429, 5, 0, 5)
(49480, 5, 0, 5)
(17846, 6, 1, 5)
(20074, 5, 0, 5)
(22084, 5, 0, 5)
(23245, 5, 0, 5)
(24155, 6, 1, 5)
(33410, 8, 3, 5)
(34094, 5, 0, 5)
(69886, 5, 0, 5)
(70446, 5, 0, 5)
(108186, 5, 0, 5)
(88588, 5, 0, 5)
(13927, 5, 0, 5)
(28578, 5, 0, 5)
(16413, 5, 0, 5)
(30704, 5, 0, 5)
(56531, 5, 0, 5)
(95461, 5, 0, 5)
(99049, 5, 0, 5)
(43219, 5, 0, 5)
(114376, 5, 0, 5)
(34276, 5, 0, 5)
(66407, 5, 0, 5)
(99780, 5, 0, 5)
(13930, 5, 0, 5)
(17608, 5, 0, 5)
(61992, 5, 0, 5)
(93776, 5, 0, 5)
(99103, 5, 0, 5)
(79158, 6, 1, 5)
(7542, 7, 2, 5)
(8795, 5, 0, 5)
(64608, 5, 0, 5)
(111608, 5, 0, 5)
(82744, 5, 0, 5)
(10792, 5, 0, 5)
(27399, 5, 0, 5)
(29051, 5, 0, 5)
(38459, 5, 0, 5)
(74438, 5, 0, 5)
(18542, 5, 0, 5)
(22259, 6, 1, 5)
(2365, 6, 1, 5)
(7545, 5, 0, 5)
(32620, 4, 0, 4)
(33619, 4, 0, 4)
(36112, 4, 0, 4)
(66016, 4, 0, 4)
(11857, 4, 0, 4)
(28368, 4, 0, 4)
(29468, 4, 0, 4)
(52585, 5, 1, 4)
(55715, 4, 0, 4)
(58098, 4, 0, 4)
(90898, 4, 0, 4)
(92806, 4, 0, 4)
(23033, 4, 0, 4)
(5430, 4, 0, 4)
(8004, 4, 0, 4)
(8931, 4, 0, 4)
(62767, 4, 0, 4)
(82892, 4, 0, 4)
(11482, 4, 0, 4)
(13499, 4, 0, 4)
(26958, 4, 0, 4)
(28046, 4, 0, 4)
(51840, 4, 0, 4)
(93893, 4, 0, 4)
(95622, 4, 0, 4)
(47912, 4, 0, 4)
(114549, 4, 0, 4)
(72200, 4, 0, 4)
(73122, 4, 0, 4)
(76087, 4, 0, 4)
(78361, 4, 0, 4)
(23833, 4, 0, 4)
(6841, 4, 0, 4)
(8091, 4, 0, 4)
(109238, 4, 0, 4)
(86508, 4, 0, 4)
(30483, 4, 0, 4)
(90675, 4, 0, 4)
(92353, 4, 0, 4)
(74537, 4, 0, 4)
(78579, 6, 2, 4)
(23886, 4, 0, 4)
(24803, 4, 0, 4)
(8410, 4, 0, 4)
(32434, 4, 0, 4)
(63169, 4, 0, 4)
(68064, 4, 0, 4)
(70762, 4, 0, 4)
(103537, 4, 0, 4)
(86823, 4, 0, 4)
(12397, 4, 0, 4)
(28539, 4, 0, 4)
(28987, 4, 0, 4)
(55273, 4, 0, 4)
(61632, 4, 0, 4)
(90702, 4, 0, 4)
(43109, 4, 0, 4)
(45225, 4, 0, 4)
(113879, 4, 0, 4)
(23890, 4, 0, 4)
(32698, 4, 0, 4)
(36319, 4, 0, 4)
(65865, 4, 0, 4)
(106191, 4, 0, 4)
(108083, 4, 0, 4)
(109396, 4, 0, 4)
(83114, 4, 0, 4)
(83646, 4, 0, 4)
(86530, 4, 0, 4)
(11921, 4, 0, 4)
(27961, 4, 0, 4)
(30403, 4, 0, 4)
(31579, 4, 0, 4)
(91366, 4, 0, 4)
(43551, 4, 0, 4)
(46666, 4, 0, 4)
(71825, 4, 0, 4)
(72678, 4, 0, 4)
(76662, 4, 0, 4)
(77245, 4, 0, 4)
(77934, 4, 0, 4)
(18340, 4, 0, 4)
(25211, 4, 0, 4)
(2605, 4, 0, 4)
(8610, 4, 0, 4)
(35082, 4, 0, 4)
(62899, 4, 0, 4)
(64036, 4, 0, 4)
(65405, 4, 0, 4)
(67012, 4, 0, 4)
(68181, 4, 0, 4)
(70943, 4, 0, 4)
(105655, 4, 0, 4)
(87975, 4, 0, 4)
(10475, 4, 0, 4)
(14315, 4, 0, 4)
(14874, 4, 0, 4)
(55539, 4, 0, 4)
(58631, 4, 0, 4)
(91814, 4, 0, 4)
(97459, 4, 0, 4)
(37760, 4, 0, 4)
(50947, 4, 0, 4)
(78740, 4, 0, 4)
(2617, 4, 0, 4)
(5148, 4, 0, 4)
(5996, 4, 0, 4)
(69371, 4, 0, 4)
(100820, 4, 0, 4)
(104801, 4, 0, 4)
(88628, 4, 0, 4)
(10663, 4, 0, 4)
(14106, 4, 0, 4)
(27317, 4, 0, 4)
(60221, 5, 1, 4)
(89516, 4, 0, 4)
(38174, 4, 0, 4)
(46243, 4, 0, 4)
(48695, 4, 0, 4)
(20690, 4, 0, 4)
(22140, 4, 0, 4)
(26231, 4, 0, 4)
(33932, 4, 0, 4)
(35130, 4, 0, 4)
(62597, 4, 0, 4)
(63001, 4, 0, 4)
(64103, 4, 0, 4)
(104194, 4, 0, 4)
(107640, 4, 0, 4)
(111053, 4, 0, 4)
(11344, 5, 1, 4)
(12826, 4, 0, 4)
(14400, 4, 0, 4)
(94539, 4, 0, 4)
(45444, 5, 1, 4)
(46378, 4, 0, 4)
(71632, 4, 0, 4)
(18969, 4, 0, 4)
(20274, 4, 0, 4)
(20713, 4, 0, 4)
(7945, 4, 0, 4)
(8350, 4, 0, 4)
(33138, 3, 0, 3)
(67106, 3, 0, 3)
(67807, 3, 0, 3)
(100086, 3, 0, 3)
(105850, 3, 0, 3)
(112631, 3, 0, 3)
(83457, 3, 0, 3)
(83883, 3, 0, 3)
(27403, 3, 0, 3)
(14764, 3, 0, 3)
(17030, 3, 0, 3)
(31208, 3, 0, 3)
(52031, 3, 0, 3)
(56139, 3, 0, 3)
(60431, 3, 0, 3)
(61536, 3, 0, 3)
(62291, 3, 0, 3)
(90007, 3, 0, 3)
(49756, 3, 0, 3)
(78045, 3, 0, 3)
(78356, 3, 0, 3)
(21847, 4, 1, 3)
(8358, 3, 0, 3)
(66037, 3, 0, 3)
(102724, 3, 0, 3)
(109091, 3, 0, 3)
(110198, 3, 0, 3)
(111175, 3, 0, 3)
(88171, 3, 0, 3)
(29858, 3, 0, 3)
(58121, 3, 0, 3)
(59165, 3, 0, 3)
(60900, 3, 0, 3)
(62335, 3, 0, 3)
(71748, 5, 2, 3)
(72578, 3, 0, 3)
(74110, 3, 0, 3)
(77663, 3, 0, 3)
(19223, 3, 0, 3)
(25384, 3, 0, 3)
(26412, 4, 1, 3)
(33168, 3, 0, 3)
(34052, 3, 0, 3)
(36223, 3, 0, 3)
(69143, 3, 0, 3)
(69797, 3, 0, 3)
(103356, 3, 0, 3)
(110307, 3, 0, 3)
(111800, 6, 3, 3)
(112675, 3, 0, 3)
(79985, 3, 0, 3)
(81849, 3, 0, 3)
(84029, 3, 0, 3)
(88447, 3, 0, 3)
(10362, 4, 1, 3)
(13017, 3, 0, 3)
(13621, 3, 0, 3)
(26665, 3, 0, 3)
(26965, 3, 0, 3)
(16031, 3, 0, 3)
(17205, 3, 0, 3)
(30380, 3, 0, 3)
(38347, 3, 0, 3)
(38738, 3, 0, 3)
(47989, 3, 0, 3)
(114214, 4, 1, 3)
(72620, 3, 0, 3)
(74145, 3, 0, 3)
(76643, 3, 0, 3)
(78148, 3, 0, 3)
(2228, 3, 0, 3)
(5872, 3, 0, 3)
(7739, 3, 0, 3)
(63548, 3, 0, 3)
(69806, 3, 0, 3)
(108619, 3, 0, 3)
(109722, 3, 0, 3)
(112705, 3, 0, 3)
(84079, 3, 0, 3)
(86521, 3, 0, 3)
(87404, 3, 0, 3)
(11899, 3, 0, 3)
(28722, 3, 0, 3)
(51954, 3, 0, 3)
(52804, 3, 0, 3)
(55919, 3, 0, 3)
(62552, 3, 0, 3)
(92358, 3, 0, 3)
(95741, 3, 0, 3)
(97402, 4, 1, 3)
(97896, 3, 0, 3)
(40572, 3, 0, 3)
(44154, 4, 1, 3)
(50840, 3, 0, 3)
(71778, 3, 0, 3)
(73170, 3, 0, 3)
(73793, 3, 0, 3)
(76217, 3, 0, 3)
(79585, 3, 0, 3)
(37691, 3, 0, 3)
(63211, 3, 0, 3)
(64014, 3, 0, 3)
(64433, 3, 0, 3)
(66313, 3, 0, 3)
(109738, 3, 0, 3)
(84100, 3, 0, 3)
(11113, 3, 0, 3)
(12450, 3, 0, 3)
(16286, 3, 0, 3)
(28744, 3, 0, 3)
(17782, 3, 0, 3)
(29695, 3, 0, 3)
(31382, 3, 0, 3)
(32007, 3, 0, 3)
(53433, 3, 0, 3)
(57554, 3, 0, 3)
(62580, 3, 0, 3)
(98961, 3, 0, 3)
(45234, 3, 0, 3)
(79638, 3, 0, 3)
(2266, 3, 0, 3)
(3383, 3, 0, 3)
(8187, 3, 0, 3)
(9100, 3, 0, 3)
(32719, 4, 1, 3)
(34685, 3, 0, 3)
(37736, 3, 0, 3)
(104725, 3, 0, 3)
(107555, 3, 0, 3)
(110533, 3, 0, 3)
(80088, 3, 0, 3)
(15271, 3, 0, 3)
(30436, 3, 0, 3)
(31415, 3, 0, 3)
(51270, 3, 0, 3)
(57613, 3, 0, 3)
(61989, 3, 0, 3)
(93693, 3, 0, 3)
(41547, 3, 0, 3)
(45300, 3, 0, 3)
(47691, 3, 0, 3)
(48688, 3, 0, 3)
(49980, 3, 0, 3)
(114680, 3, 0, 3)
(71830, 3, 0, 3)
(73827, 3, 0, 3)
(74942, 3, 0, 3)
(77941, 3, 0, 3)
(78263, 3, 0, 3)
(79718, 3, 0, 3)
(22749, 3, 0, 3)
(9636, 3, 0, 3)
(32527, 3, 0, 3)
(63684, 3, 0, 3)
(64920, 3, 0, 3)
(67017, 4, 1, 3)
(71087, 3, 0, 3)
(102620, 3, 0, 3)
(104165, 3, 0, 3)
(107599, 3, 0, 3)
(109420, 3, 0, 3)
(110536, 3, 0, 3)
(82697, 3, 0, 3)
(83770, 3, 0, 3)
(84233, 3, 0, 3)
(86611, 3, 0, 3)
(87032, 3, 0, 3)
(11338, 3, 0, 3)
(28756, 3, 0, 3)
(30104, 3, 0, 3)
(91147, 3, 0, 3)
(93343, 3, 0, 3)
(94465, 4, 1, 3)
(37829, 3, 0, 3)
(74437, 3, 0, 3)
(76745, 3, 0, 3)
(78765, 3, 0, 3)
(18490, 3, 0, 3)
(23321, 3, 0, 3)
(24926, 3, 0, 3)
(34321, 3, 0, 3)
(65449, 3, 0, 3)
(102628, 3, 0, 3)
(105787, 4, 1, 3)
(109492, 3, 0, 3)
(86447, 4, 1, 3)
(88298, 3, 0, 3)
(88722, 3, 0, 3)
(11839, 3, 0, 3)
(17631, 3, 0, 3)
(30461, 3, 0, 3)
(31155, 3, 0, 3)
(51396, 3, 0, 3)
(62032, 3, 0, 3)
(89942, 3, 0, 3)
(90499, 3, 0, 3)
(90789, 3, 0, 3)
(92776, 3, 0, 3)
(95519, 3, 0, 3)
(41006, 4, 1, 3)
(48739, 3, 0, 3)
(113498, 3, 0, 3)
(72032, 3, 0, 3)
(76819, 3, 0, 3)
(22843, 3, 0, 3)
(25343, 3, 0, 3)
(9336, 3, 0, 3)
(32860, 2, 0, 2)
(64617, 2, 0, 2)
(66561, 2, 0, 2)
(68841, 2, 0, 2)
(69597, 2, 0, 2)
(70151, 2, 0, 2)
(111140, 2, 0, 2)
(81018, 2, 0, 2)
(82320, 2, 0, 2)
(86456, 2, 0, 2)
(87228, 2, 0, 2)
(87661, 2, 0, 2)
(12184, 2, 0, 2)
(26943, 2, 0, 2)
(17487, 2, 0, 2)
(30341, 2, 0, 2)
(31771, 3, 1, 2)
(54730, 2, 0, 2)
(59594, 2, 0, 2)
(93853, 2, 0, 2)
(95532, 2, 0, 2)
(41127, 2, 0, 2)
(41886, 2, 0, 2)
(45557, 2, 0, 2)
(47246, 2, 0, 2)
(50022, 3, 1, 2)
(113598, 3, 1, 2)
(114129, 2, 0, 2)
(72159, 2, 0, 2)
(76904, 2, 0, 2)
(77658, 2, 0, 2)
(78863, 2, 0, 2)
(18244, 2, 0, 2)
(20285, 2, 0, 2)
(20749, 2, 0, 2)
(25030, 2, 0, 2)
(25358, 2, 0, 2)
(34526, 2, 0, 2)
(63407, 2, 0, 2)
(64626, 2, 0, 2)
(65211, 2, 0, 2)
(66588, 3, 1, 2)
(105096, 2, 0, 2)
(105853, 2, 0, 2)
(108537, 2, 0, 2)
(83502, 2, 0, 2)
(86081, 2, 0, 2)
(86464, 2, 0, 2)
(87354, 2, 0, 2)
(27430, 3, 1, 2)
(14773, 2, 0, 2)
(28428, 2, 0, 2)
(30474, 2, 0, 2)
(52712, 2, 0, 2)
(91664, 2, 0, 2)
(93530, 2, 0, 2)
(97387, 2, 0, 2)
(41283, 2, 0, 2)
(45649, 2, 0, 2)
(47299, 2, 0, 2)
(73764, 2, 0, 2)
(76907, 2, 0, 2)
(79351, 3, 1, 2)
(24327, 2, 0, 2)
(6196, 3, 1, 2)
(32651, 2, 0, 2)
(37564, 2, 0, 2)
(64313, 2, 0, 2)
(67997, 2, 0, 2)
(70344, 2, 0, 2)
(107963, 2, 0, 2)
(108540, 2, 0, 2)
(85497, 2, 0, 2)
(86797, 2, 0, 2)
(88173, 2, 0, 2)
(14236, 2, 0, 2)
(15029, 2, 0, 2)
(28538, 2, 0, 2)
(17559, 2, 0, 2)
